"project";"class";"from";"to";"category";"metric"
"Jedit";"org.gjt.sp.jedit.pluginmgr.ManagePanel.RemoveButton";"Set";"Map";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.pluginmgr.ManagePanel.RemoveButton";"Set";"Map";"other";0.92
"Jedit";"org.gjt.sp.jedit.syntax.ModeProvider";"List";"Map";"access";0.75
"Jedit";"org.gjt.sp.jedit.syntax.ModeProvider";"List";"Map";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.syntax.ModeProvider";"List";"Map";"other";0.93
"Jedit";"org.gjt.sp.jedit.syntax.ModeProvider";"List";"Set";"access";1.0
"Jedit";"org.gjt.sp.jedit.syntax.ModeProvider";"List";"Set";"insertion";0.75
"Jedit";"org.gjt.sp.jedit.syntax.ModeProvider";"List";"Set";"other";0.83
"Jedit";"org.gjt.sp.jedit.pluginmgr.ManagePanel.Entry";"List";"Map";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.pluginmgr.ManagePanel.Entry";"List";"Set";"insertion";0.75
"Jedit";"org.gjt.sp.jedit.MiscUtilities.VarCompressor";"Map";"List";"search";1.0
"Jedit";"org.gjt.sp.jedit.MiscUtilities.VarCompressor";"Map";"List";"access";0.75
"Jedit";"org.gjt.sp.jedit.MiscUtilities.VarCompressor";"Map";"List";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.MiscUtilities.VarCompressor";"Map";"List";"other";1.0
"Jedit";"org.gjt.sp.jedit.MiscUtilities.VarCompressor";"Map";"Set";"search";1.0
"Jedit";"org.gjt.sp.jedit.MiscUtilities.VarCompressor";"Map";"Set";"access";1.0
"Jedit";"org.gjt.sp.jedit.MiscUtilities.VarCompressor";"Map";"Set";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.MiscUtilities.VarCompressor";"Map";"Set";"other";1.0
"Jedit";"org.gjt.sp.jedit.bsh.BSHTryStatement";"List";"Map";"other";0.93
"Jedit";"org.gjt.sp.jedit.bsh.BSHTryStatement";"List";"Set";"other";0.92
"Jedit";"org.gjt.sp.jedit.gui.FilteredTableModel";"List";"Map";"access";0.75
"Jedit";"org.gjt.sp.jedit.gui.FilteredTableModel";"List";"Map";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.gui.FilteredTableModel";"List";"Map";"other";0.93
"Jedit";"org.gjt.sp.jedit.gui.FilteredTableModel";"List";"Set";"access";1.0
"Jedit";"org.gjt.sp.jedit.gui.FilteredTableModel";"List";"Set";"insertion";0.75
"Jedit";"org.gjt.sp.jedit.gui.FilteredTableModel";"List";"Set";"other";0.92
"Jedit";"org.gjt.sp.jedit.gui.FilteredTableModel";"Map";"List";"access";0.75
"Jedit";"org.gjt.sp.jedit.gui.FilteredTableModel";"Map";"List";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.gui.FilteredTableModel";"Map";"Set";"access";1.0
"Jedit";"org.gjt.sp.jedit.gui.FilteredTableModel";"Map";"Set";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.gui.FilteredTableModel";"Set";"List";"insertion";0.75
"Jedit";"org.gjt.sp.jedit.gui.FilteredTableModel";"Set";"Map";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.BufferHistory";"List";"Map";"deletion";0.8
"Jedit";"org.gjt.sp.jedit.BufferHistory";"List";"Map";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.BufferHistory";"List";"Map";"other";0.93
"Jedit";"org.gjt.sp.jedit.BufferHistory";"List";"Set";"deletion";0.8
"Jedit";"org.gjt.sp.jedit.BufferHistory";"List";"Set";"insertion";0.75
"Jedit";"org.gjt.sp.jedit.BufferHistory";"List";"Set";"other";0.75
"Jedit";"org.gjt.sp.jedit.pluginmgr.InstallPanel.PluginTableModel";"List";"Map";"access";0.75
"Jedit";"org.gjt.sp.jedit.pluginmgr.InstallPanel.PluginTableModel";"List";"Map";"deletion";0.8
"Jedit";"org.gjt.sp.jedit.pluginmgr.InstallPanel.PluginTableModel";"List";"Map";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.pluginmgr.InstallPanel.PluginTableModel";"List";"Map";"other";0.87
"Jedit";"org.gjt.sp.jedit.pluginmgr.InstallPanel.PluginTableModel";"List";"Set";"access";1.0
"Jedit";"org.gjt.sp.jedit.pluginmgr.InstallPanel.PluginTableModel";"List";"Set";"deletion";0.8
"Jedit";"org.gjt.sp.jedit.pluginmgr.InstallPanel.PluginTableModel";"List";"Set";"insertion";0.75
"Jedit";"org.gjt.sp.jedit.pluginmgr.InstallPanel.PluginTableModel";"List";"Set";"other";0.83
"Jedit";"org.gjt.sp.jedit.pluginmgr.InstallPanel.PluginTableModel";"Map";"List";"access";0.75
"Jedit";"org.gjt.sp.jedit.pluginmgr.InstallPanel.PluginTableModel";"Map";"Set";"access";1.0
"Jedit";"org.gjt.sp.jedit.pluginmgr.InstallPanel.PluginTableModel";"Set";"List";"search";0.75
"Jedit";"org.gjt.sp.jedit.pluginmgr.InstallPanel.PluginTableModel";"Set";"List";"insertion";0.75
"Jedit";"org.gjt.sp.jedit.pluginmgr.InstallPanel.PluginTableModel";"Set";"List";"other";0.92
"Jedit";"org.gjt.sp.jedit.pluginmgr.InstallPanel.PluginTableModel";"Set";"Map";"search";1.0
"Jedit";"org.gjt.sp.jedit.pluginmgr.InstallPanel.PluginTableModel";"Set";"Map";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.pluginmgr.InstallPanel.PluginTableModel";"Set";"Map";"other";0.92
"Jedit";"org.gjt.sp.jedit.menu.RecentFilesProvider";"List";"Map";"access";0.75
"Jedit";"org.gjt.sp.jedit.menu.RecentFilesProvider";"List";"Map";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.menu.RecentFilesProvider";"List";"Map";"other";0.87
"Jedit";"org.gjt.sp.jedit.menu.RecentFilesProvider";"List";"Set";"access";1.0
"Jedit";"org.gjt.sp.jedit.menu.RecentFilesProvider";"List";"Set";"insertion";0.75
"Jedit";"org.gjt.sp.jedit.menu.RecentFilesProvider";"List";"Set";"other";0.75
"Jedit";"org.gjt.sp.jedit.syntax.KeywordMap";"List";"Map";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.syntax.KeywordMap";"List";"Map";"other";0.93
"Jedit";"org.gjt.sp.jedit.syntax.KeywordMap";"List";"Set";"insertion";0.75
"Jedit";"org.gjt.sp.jedit.syntax.KeywordMap";"List";"Set";"other";0.83
"Jedit";"org.gjt.sp.jedit.pluginmgr.MirrorListHandler";"List";"Map";"access";1.0
"Jedit";"org.gjt.sp.jedit.pluginmgr.MirrorListHandler";"List";"Map";"deletion";1.0
"Jedit";"org.gjt.sp.jedit.pluginmgr.MirrorListHandler";"List";"Map";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.pluginmgr.MirrorListHandler";"List";"Set";"access";1.0
"Jedit";"org.gjt.sp.jedit.pluginmgr.MirrorListHandler";"List";"Set";"deletion";1.0
"Jedit";"org.gjt.sp.jedit.pluginmgr.MirrorListHandler";"List";"Set";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.bsh.Modifiers";"Map";"List";"access";0.75
"Jedit";"org.gjt.sp.jedit.bsh.Modifiers";"Map";"List";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.bsh.Modifiers";"Map";"Set";"access";1.0
"Jedit";"org.gjt.sp.jedit.bsh.Modifiers";"Map";"Set";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.pluginmgr.InstallPanel.StringMapHandler";"Set";"List";"deletion";0.8
"Jedit";"org.gjt.sp.jedit.pluginmgr.InstallPanel.StringMapHandler";"Set";"List";"insertion";0.75
"Jedit";"org.gjt.sp.jedit.pluginmgr.InstallPanel.StringMapHandler";"Set";"Map";"deletion";0.8
"Jedit";"org.gjt.sp.jedit.pluginmgr.InstallPanel.StringMapHandler";"Set";"Map";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.textarea.TextArea";"List";"Map";"access";0.75
"Jedit";"org.gjt.sp.jedit.textarea.TextArea";"List";"Map";"deletion";0.8
"Jedit";"org.gjt.sp.jedit.textarea.TextArea";"List";"Map";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.textarea.TextArea";"List";"Map";"other";1.0
"Jedit";"org.gjt.sp.jedit.textarea.TextArea";"List";"Set";"access";1.0
"Jedit";"org.gjt.sp.jedit.textarea.TextArea";"List";"Set";"deletion";0.8
"Jedit";"org.gjt.sp.jedit.textarea.TextArea";"List";"Set";"insertion";0.75
"Jedit";"org.gjt.sp.jedit.textarea.TextArea";"List";"Set";"other";0.92
"Jedit";"org.gjt.sp.jedit.gui.ExtendedGridLayout";"List";"Map";"access";0.75
"Jedit";"org.gjt.sp.jedit.gui.ExtendedGridLayout";"List";"Map";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.gui.ExtendedGridLayout";"List";"Map";"other";0.93
"Jedit";"org.gjt.sp.jedit.gui.ExtendedGridLayout";"List";"Set";"access";1.0
"Jedit";"org.gjt.sp.jedit.gui.ExtendedGridLayout";"List";"Set";"insertion";0.75
"Jedit";"org.gjt.sp.jedit.gui.ExtendedGridLayout";"List";"Set";"other";0.83
"Jedit";"org.gjt.sp.jedit.gui.ExtendedGridLayout";"Map";"List";"access";0.75
"Jedit";"org.gjt.sp.jedit.gui.ExtendedGridLayout";"Map";"List";"deletion";0.8
"Jedit";"org.gjt.sp.jedit.gui.ExtendedGridLayout";"Map";"List";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.gui.ExtendedGridLayout";"Map";"Set";"access";1.0
"Jedit";"org.gjt.sp.jedit.gui.ExtendedGridLayout";"Map";"Set";"deletion";0.8
"Jedit";"org.gjt.sp.jedit.gui.ExtendedGridLayout";"Map";"Set";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.gui.ExtendedGridLayout";"Set";"List";"search";0.75
"Jedit";"org.gjt.sp.jedit.gui.ExtendedGridLayout";"Set";"List";"insertion";0.75
"Jedit";"org.gjt.sp.jedit.gui.ExtendedGridLayout";"Set";"Map";"search";1.0
"Jedit";"org.gjt.sp.jedit.gui.ExtendedGridLayout";"Set";"Map";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.pluginmgr.InstallPanel.PluginInfoBox";"List";"Map";"access";0.75
"Jedit";"org.gjt.sp.jedit.pluginmgr.InstallPanel.PluginInfoBox";"List";"Set";"access";1.0
"Jedit";"org.gjt.sp.util.StandardUtilities";"List";"Map";"access";1.0
"Jedit";"org.gjt.sp.util.StandardUtilities";"List";"Map";"deletion";1.0
"Jedit";"org.gjt.sp.util.StandardUtilities";"List";"Map";"insertion";1.0
"Jedit";"org.gjt.sp.util.StandardUtilities";"List";"Map";"other";0.93
"Jedit";"org.gjt.sp.util.StandardUtilities";"List";"Set";"access";1.0
"Jedit";"org.gjt.sp.util.StandardUtilities";"List";"Set";"deletion";1.0
"Jedit";"org.gjt.sp.util.StandardUtilities";"List";"Set";"insertion";1.0
"Jedit";"org.gjt.sp.util.StandardUtilities";"List";"Set";"other";0.92
"Jedit";"org.gjt.sp.jedit.gui.DockableWindowFactory.DockableListHandler";"List";"Map";"access";1.0
"Jedit";"org.gjt.sp.jedit.gui.DockableWindowFactory.DockableListHandler";"List";"Map";"deletion";1.0
"Jedit";"org.gjt.sp.jedit.gui.DockableWindowFactory.DockableListHandler";"List";"Map";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.gui.DockableWindowFactory.DockableListHandler";"List";"Map";"other";0.93
"Jedit";"org.gjt.sp.jedit.gui.DockableWindowFactory.DockableListHandler";"List";"Set";"access";1.0
"Jedit";"org.gjt.sp.jedit.gui.DockableWindowFactory.DockableListHandler";"List";"Set";"deletion";1.0
"Jedit";"org.gjt.sp.jedit.gui.DockableWindowFactory.DockableListHandler";"List";"Set";"insertion";0.75
"Jedit";"org.gjt.sp.jedit.gui.DockableWindowFactory.DockableListHandler";"List";"Set";"other";0.83
"Jedit";"org.gjt.sp.jedit.pluginmgr.InstallPanel.ClearPluginSet";"Set";"List";"deletion";0.8
"Jedit";"org.gjt.sp.jedit.pluginmgr.InstallPanel.ClearPluginSet";"Set";"Map";"deletion";0.8
"Jedit";"org.gjt.sp.jedit.bsh.XThis";"Map";"List";"access";0.75
"Jedit";"org.gjt.sp.jedit.bsh.XThis";"Map";"List";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.bsh.XThis";"Map";"Set";"access";1.0
"Jedit";"org.gjt.sp.jedit.bsh.XThis";"Map";"Set";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.menu.MacrosProvider";"List";"Map";"access";0.75
"Jedit";"org.gjt.sp.jedit.menu.MacrosProvider";"List";"Map";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.menu.MacrosProvider";"List";"Map";"other";0.93
"Jedit";"org.gjt.sp.jedit.menu.MacrosProvider";"List";"Set";"access";1.0
"Jedit";"org.gjt.sp.jedit.menu.MacrosProvider";"List";"Set";"insertion";0.75
"Jedit";"org.gjt.sp.jedit.menu.MacrosProvider";"List";"Set";"other";0.92
"Jedit";"org.gjt.sp.jedit.syntax.ParserRule";"Set";"List";"insertion";0.75
"Jedit";"org.gjt.sp.jedit.syntax.ParserRule";"Set";"List";"other";0.92
"Jedit";"org.gjt.sp.jedit.syntax.ParserRule";"Set";"Map";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.syntax.ParserRule";"Set";"Map";"other";0.92
"Jedit";"org.gjt.sp.jedit.browser.VFSFileChooserDialog";"List";"Map";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.browser.VFSFileChooserDialog";"List";"Map";"other";0.93
"Jedit";"org.gjt.sp.jedit.browser.VFSFileChooserDialog";"List";"Set";"insertion";0.75
"Jedit";"org.gjt.sp.jedit.browser.VFSFileChooserDialog";"List";"Set";"other";0.83
"Jedit";"org.gjt.sp.jedit.options.PluginManagerOptionPane.UpdateMirrorsThread";"List";"Map";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.options.PluginManagerOptionPane.UpdateMirrorsThread";"List";"Set";"insertion";0.75
"Jedit";"org.gjt.sp.jedit.help.HelpIndex";"List";"Map";"access";0.75
"Jedit";"org.gjt.sp.jedit.help.HelpIndex";"List";"Map";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.help.HelpIndex";"List";"Map";"other";0.93
"Jedit";"org.gjt.sp.jedit.help.HelpIndex";"List";"Set";"access";1.0
"Jedit";"org.gjt.sp.jedit.help.HelpIndex";"List";"Set";"insertion";0.75
"Jedit";"org.gjt.sp.jedit.help.HelpIndex";"List";"Set";"other";0.92
"Jedit";"org.gjt.sp.jedit.help.HelpIndex";"Map";"List";"access";0.75
"Jedit";"org.gjt.sp.jedit.help.HelpIndex";"Map";"List";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.help.HelpIndex";"Map";"List";"other";0.93
"Jedit";"org.gjt.sp.jedit.help.HelpIndex";"Map";"Set";"access";1.0
"Jedit";"org.gjt.sp.jedit.help.HelpIndex";"Map";"Set";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.help.HelpIndex";"Map";"Set";"other";0.92
"Jedit";"installer.InstallThread";"List";"Map";"other";0.93
"Jedit";"installer.InstallThread";"List";"Set";"other";0.92
"Jedit";"org.gjt.sp.jedit.JARClassLoader";"Map";"List";"access";0.75
"Jedit";"org.gjt.sp.jedit.JARClassLoader";"Map";"List";"deletion";0.8
"Jedit";"org.gjt.sp.jedit.JARClassLoader";"Map";"List";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.JARClassLoader";"Map";"List";"other";1.0
"Jedit";"org.gjt.sp.jedit.JARClassLoader";"Map";"Set";"access";1.0
"Jedit";"org.gjt.sp.jedit.JARClassLoader";"Map";"Set";"deletion";0.8
"Jedit";"org.gjt.sp.jedit.JARClassLoader";"Map";"Set";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.JARClassLoader";"Map";"Set";"other";1.0
"Jedit";"org.gjt.sp.jedit.bsh.CollectionManager";"Map";"List";"access";0.75
"Jedit";"org.gjt.sp.jedit.bsh.CollectionManager";"Map";"List";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.bsh.CollectionManager";"Map";"Set";"access";1.0
"Jedit";"org.gjt.sp.jedit.bsh.CollectionManager";"Map";"Set";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.help.HelpTOCPanel.TOCHandler";"List";"Map";"deletion";1.0
"Jedit";"org.gjt.sp.jedit.help.HelpTOCPanel.TOCHandler";"List";"Map";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.help.HelpTOCPanel.TOCHandler";"List";"Set";"deletion";1.0
"Jedit";"org.gjt.sp.jedit.help.HelpTOCPanel.TOCHandler";"List";"Set";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.bsh.Capabilities";"Map";"List";"access";0.75
"Jedit";"org.gjt.sp.jedit.bsh.Capabilities";"Map";"List";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.bsh.Capabilities";"Map";"Set";"access";1.0
"Jedit";"org.gjt.sp.jedit.bsh.Capabilities";"Map";"Set";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.bsh.ClassGeneratorUtil";"List";"Map";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.bsh.ClassGeneratorUtil";"List";"Map";"other";1.0
"Jedit";"org.gjt.sp.jedit.bsh.ClassGeneratorUtil";"List";"Set";"insertion";0.75
"Jedit";"org.gjt.sp.jedit.bsh.ClassGeneratorUtil";"List";"Set";"other";0.92
"Jedit";"org.gjt.sp.jedit.options.PluginManagerOptionPane.MirrorModel";"List";"Map";"access";0.75
"Jedit";"org.gjt.sp.jedit.options.PluginManagerOptionPane.MirrorModel";"List";"Map";"other";0.93
"Jedit";"org.gjt.sp.jedit.options.PluginManagerOptionPane.MirrorModel";"List";"Set";"access";1.0
"Jedit";"org.gjt.sp.jedit.options.PluginManagerOptionPane.MirrorModel";"List";"Set";"other";0.92
"Jedit";"org.gjt.sp.jedit.gui.FilteredListModel";"List";"Map";"access";0.75
"Jedit";"org.gjt.sp.jedit.gui.FilteredListModel";"List";"Map";"other";0.93
"Jedit";"org.gjt.sp.jedit.gui.FilteredListModel";"List";"Set";"access";1.0
"Jedit";"org.gjt.sp.jedit.gui.FilteredListModel";"List";"Set";"other";0.92
"Jedit";"org.gjt.sp.jedit.gui.FilteredListModel";"Map";"List";"access";0.75
"Jedit";"org.gjt.sp.jedit.gui.FilteredListModel";"Map";"Set";"access";1.0
"Jedit";"org.gjt.sp.jedit.gui.FilteredListModel";"Set";"List";"insertion";0.75
"Jedit";"org.gjt.sp.jedit.gui.FilteredListModel";"Set";"Map";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.menu.ReloadWithEncodingProvider";"Map";"List";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.menu.ReloadWithEncodingProvider";"Map";"Set";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.visitors.JEditVisitorAdapter";"Set";"List";"insertion";0.75
"Jedit";"org.gjt.sp.jedit.visitors.JEditVisitorAdapter";"Set";"Map";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.syntax.TokenMarker";"Map";"List";"access";0.75
"Jedit";"org.gjt.sp.jedit.syntax.TokenMarker";"Map";"List";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.syntax.TokenMarker";"Map";"List";"other";0.93
"Jedit";"org.gjt.sp.jedit.syntax.TokenMarker";"Map";"Set";"access";1.0
"Jedit";"org.gjt.sp.jedit.syntax.TokenMarker";"Map";"Set";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.syntax.TokenMarker";"Map";"Set";"other";0.92
"Jedit";"org.gjt.sp.jedit.io.FavoritesVFS";"List";"Map";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.io.FavoritesVFS";"List";"Map";"other";0.93
"Jedit";"org.gjt.sp.jedit.io.FavoritesVFS";"List";"Set";"insertion";0.75
"Jedit";"org.gjt.sp.jedit.io.FavoritesVFS";"List";"Set";"other";0.75
"Jedit";"org.gjt.sp.jedit.gui.CheckBoxListModel";"List";"Map";"access";0.75
"Jedit";"org.gjt.sp.jedit.gui.CheckBoxListModel";"List";"Map";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.gui.CheckBoxListModel";"List";"Map";"other";0.93
"Jedit";"org.gjt.sp.jedit.gui.CheckBoxListModel";"List";"Set";"access";1.0
"Jedit";"org.gjt.sp.jedit.gui.CheckBoxListModel";"List";"Set";"insertion";0.75
"Jedit";"org.gjt.sp.jedit.gui.CheckBoxListModel";"List";"Set";"other";0.92
"Jedit";"org.gjt.sp.jedit.options.BrowserColorsModel";"List";"Map";"access";0.75
"Jedit";"org.gjt.sp.jedit.options.BrowserColorsModel";"List";"Map";"deletion";0.8
"Jedit";"org.gjt.sp.jedit.options.BrowserColorsModel";"List";"Map";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.options.BrowserColorsModel";"List";"Map";"other";0.93
"Jedit";"org.gjt.sp.jedit.options.BrowserColorsModel";"List";"Set";"access";1.0
"Jedit";"org.gjt.sp.jedit.options.BrowserColorsModel";"List";"Set";"deletion";0.8
"Jedit";"org.gjt.sp.jedit.options.BrowserColorsModel";"List";"Set";"insertion";0.75
"Jedit";"org.gjt.sp.jedit.options.BrowserColorsModel";"List";"Set";"other";0.92
"Jedit";"installer.SwingInstall.SelectComponents";"List";"Map";"other";0.93
"Jedit";"installer.SwingInstall.SelectComponents";"List";"Set";"other";0.92
"Jedit";"org.gjt.sp.jedit.pluginmgr.InstallPanel.SizeLabel";"List";"Map";"access";0.75
"Jedit";"org.gjt.sp.jedit.pluginmgr.InstallPanel.SizeLabel";"List";"Set";"access";1.0
"Jedit";"org.gjt.sp.jedit.bsh.NameSpace";"List";"Map";"search";1.0
"Jedit";"org.gjt.sp.jedit.bsh.NameSpace";"List";"Map";"access";0.75
"Jedit";"org.gjt.sp.jedit.bsh.NameSpace";"List";"Map";"deletion";0.8
"Jedit";"org.gjt.sp.jedit.bsh.NameSpace";"List";"Map";"other";0.93
"Jedit";"org.gjt.sp.jedit.bsh.NameSpace";"List";"Set";"search";0.75
"Jedit";"org.gjt.sp.jedit.bsh.NameSpace";"List";"Set";"access";1.0
"Jedit";"org.gjt.sp.jedit.bsh.NameSpace";"List";"Set";"deletion";0.8
"Jedit";"org.gjt.sp.jedit.bsh.NameSpace";"List";"Set";"other";0.92
"Jedit";"org.gjt.sp.jedit.bsh.NameSpace";"Map";"List";"access";0.75
"Jedit";"org.gjt.sp.jedit.bsh.NameSpace";"Map";"List";"deletion";0.8
"Jedit";"org.gjt.sp.jedit.bsh.NameSpace";"Map";"List";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.bsh.NameSpace";"Map";"List";"other";0.93
"Jedit";"org.gjt.sp.jedit.bsh.NameSpace";"Map";"Set";"access";1.0
"Jedit";"org.gjt.sp.jedit.bsh.NameSpace";"Map";"Set";"deletion";0.8
"Jedit";"org.gjt.sp.jedit.bsh.NameSpace";"Map";"Set";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.bsh.NameSpace";"Map";"Set";"other";0.92
"Jedit";"installer.SwingInstall.ChooseDirectory";"Map";"List";"insertion";1.0
"Jedit";"installer.SwingInstall.ChooseDirectory";"Map";"Set";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.bsh.Primitive";"Map";"List";"access";0.75
"Jedit";"org.gjt.sp.jedit.bsh.Primitive";"Map";"Set";"access";1.0
"Jedit";"org.gjt.sp.jedit.gui.FontSelectorDialog";"List";"Map";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.gui.FontSelectorDialog";"List";"Map";"other";0.93
"Jedit";"org.gjt.sp.jedit.gui.FontSelectorDialog";"List";"Set";"insertion";0.75
"Jedit";"org.gjt.sp.jedit.gui.FontSelectorDialog";"List";"Set";"other";0.83
"Jedit";"org.gjt.sp.jedit.PropertyManager";"List";"Map";"deletion";0.8
"Jedit";"org.gjt.sp.jedit.PropertyManager";"List";"Map";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.PropertyManager";"List";"Set";"deletion";0.8
"Jedit";"org.gjt.sp.jedit.PropertyManager";"List";"Set";"insertion";0.75
"Jedit";"org.gjt.sp.jedit.PropertyManager";"Map";"List";"deletion";0.8
"Jedit";"org.gjt.sp.jedit.PropertyManager";"Map";"List";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.PropertyManager";"Map";"Set";"deletion";0.8
"Jedit";"org.gjt.sp.jedit.PropertyManager";"Map";"Set";"insertion";1.0
"Jedit";"net.sourceforge.jarbundler.HelpBook";"List";"Map";"insertion";1.0
"Jedit";"net.sourceforge.jarbundler.HelpBook";"List";"Set";"insertion";0.75
"Jedit";"org.gjt.sp.jedit.bsh.collection.CollectionManagerImpl";"Map";"List";"access";0.75
"Jedit";"org.gjt.sp.jedit.bsh.collection.CollectionManagerImpl";"Map";"List";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.bsh.collection.CollectionManagerImpl";"Map";"Set";"access";1.0
"Jedit";"org.gjt.sp.jedit.bsh.collection.CollectionManagerImpl";"Map";"Set";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.bufferset.BufferSetManager.BufferSetClosed";"Set";"List";"deletion";0.8
"Jedit";"org.gjt.sp.jedit.bufferset.BufferSetManager.BufferSetClosed";"Set";"List";"other";0.92
"Jedit";"org.gjt.sp.jedit.bufferset.BufferSetManager.BufferSetClosed";"Set";"Map";"deletion";0.8
"Jedit";"org.gjt.sp.jedit.bufferset.BufferSetManager.BufferSetClosed";"Set";"Map";"other";0.92
"Jedit";"org.gjt.sp.jedit.bsh.StringUtil";"List";"Map";"other";0.93
"Jedit";"org.gjt.sp.jedit.bsh.StringUtil";"List";"Set";"other";0.92
"Jedit";"org.gjt.sp.jedit.bufferio.BufferLoadRequest";"List";"Map";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.bufferio.BufferLoadRequest";"List";"Set";"insertion";0.5
"Jedit";"org.gjt.sp.jedit.bufferio.BufferLoadRequest";"Set";"List";"search";0.75
"Jedit";"org.gjt.sp.jedit.bufferio.BufferLoadRequest";"Set";"List";"insertion";0.75
"Jedit";"org.gjt.sp.jedit.bufferio.BufferLoadRequest";"Set";"List";"other";0.92
"Jedit";"org.gjt.sp.jedit.bufferio.BufferLoadRequest";"Set";"Map";"search";1.0
"Jedit";"org.gjt.sp.jedit.bufferio.BufferLoadRequest";"Set";"Map";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.bufferio.BufferLoadRequest";"Set";"Map";"other";0.92
"Jedit";"org.gjt.sp.jedit.bufferset.BufferSetManager";"Set";"List";"deletion";0.8
"Jedit";"org.gjt.sp.jedit.bufferset.BufferSetManager";"Set";"List";"other";0.75
"Jedit";"org.gjt.sp.jedit.bufferset.BufferSetManager";"Set";"Map";"deletion";0.8
"Jedit";"org.gjt.sp.jedit.bufferset.BufferSetManager";"Set";"Map";"other";0.85
"Jedit";"org.gjt.sp.util.StringList";"List";"Map";"access";0.75
"Jedit";"org.gjt.sp.util.StringList";"List";"Map";"insertion";1.0
"Jedit";"org.gjt.sp.util.StringList";"List";"Map";"other";0.93
"Jedit";"org.gjt.sp.util.StringList";"List";"Set";"access";1.0
"Jedit";"org.gjt.sp.util.StringList";"List";"Set";"insertion";0.75
"Jedit";"org.gjt.sp.util.StringList";"List";"Set";"other";0.92
"Jedit";"org.gjt.sp.jedit.pluginmgr.PluginList";"List";"Map";"access";0.75
"Jedit";"org.gjt.sp.jedit.pluginmgr.PluginList";"List";"Map";"deletion";0.8
"Jedit";"org.gjt.sp.jedit.pluginmgr.PluginList";"List";"Map";"insertion";1.0
"Jedit";"org.gjt.sp.jedit.pluginmgr.PluginList";"List";"Map";"other";0.93
"Jedit";"org.gjt.sp.jedit.pluginmgr.PluginList";"List";"Set";"access";1.0
