"project";"class";"from";"to";"category";"metric"
"Jext";"org.jext.misc.VirtualFolders";"List";"Set";"other";0.92
"Jext";"org.jext.xml.XPopupHandler";"List";"Map";"access";1.0
"Jext";"org.jext.xml.XPopupHandler";"List";"Map";"deletion";1.0
"Jext";"org.jext.xml.XPopupHandler";"List";"Map";"insertion";1.0
"Jext";"org.jext.xml.XPopupHandler";"List";"Set";"access";1.0
"Jext";"org.jext.xml.XPopupHandler";"List";"Set";"deletion";1.0
"Jext";"org.jext.xml.XPopupHandler";"List";"Set";"insertion";1.0
"Jext";"org.jext.dawn.DawnParser";"List";"Map";"search";1.0
"Jext";"org.jext.dawn.DawnParser";"List";"Map";"access";1.0
"Jext";"org.jext.dawn.DawnParser";"List";"Map";"deletion";1.0
"Jext";"org.jext.dawn.DawnParser";"List";"Map";"insertion";1.0
"Jext";"org.jext.dawn.DawnParser";"List";"Map";"other";0.87
"Jext";"org.jext.dawn.DawnParser";"List";"Set";"search";0.75
"Jext";"org.jext.dawn.DawnParser";"List";"Set";"access";1.0
"Jext";"org.jext.dawn.DawnParser";"List";"Set";"deletion";1.0
"Jext";"org.jext.dawn.DawnParser";"List";"Set";"insertion";1.0
"Jext";"org.jext.dawn.DawnParser";"List";"Set";"other";0.83
"Jext";"org.jext.dawn.DawnParser";"Map";"List";"search";1.0
"Jext";"org.jext.dawn.DawnParser";"Map";"List";"access";0.75
"Jext";"org.jext.dawn.DawnParser";"Map";"List";"deletion";0.6
"Jext";"org.jext.dawn.DawnParser";"Map";"List";"insertion";1.0
"Jext";"org.jext.dawn.DawnParser";"Map";"Set";"search";1.0
"Jext";"org.jext.dawn.DawnParser";"Map";"Set";"access";1.0
"Jext";"org.jext.dawn.DawnParser";"Map";"Set";"deletion";0.6
"Jext";"org.jext.dawn.DawnParser";"Map";"Set";"insertion";1.0
"Jext";"org.jext.dawn.stack.PickFunction";"List";"Map";"insertion";1.0
"Jext";"org.jext.dawn.stack.PickFunction";"List";"Map";"other";0.93
"Jext";"org.jext.dawn.stack.PickFunction";"List";"Set";"insertion";1.0
"Jext";"org.jext.dawn.stack.PickFunction";"List";"Set";"other";0.92
